2025-06-11 14:25:18,Es,2489,3749,5428,6932,8351,9746,13400,14295,23118,55685,1000,255,5,1.08
2025-06-11 14:25:20,Es,2488,3747,5426,6928,8333,9725,13371,14262,23060,55564,1000,255,5,0.98
2025-06-11 14:25:23,Es,2488,3747,5427,6929,8322,9711,13353,14243,23029,55487,1000,255,5,1.10
2025-06-11 14:25:25,Es,2485,3743,5420,6921,8328,9719,13364,14256,23055,55532,1000,255,5,1.06
2025-06-11 14:25:28,Es,2482,3737,5412,6911,8327,9718,13363,14254,23048,55527,1000,255,5,1.09
2025-06-11 14:25:30,Es,2483,3740,5415,6915,8328,9719,13363,14254,23045,55525,1000,255,5,1.10
2025-06-11 14:25:33,Es,2483,3741,5417,6916,8332,9724,13368,14260,23054,55549,1000,255,5,1.05
2025-06-11 14:25:35,Es,2484,3741,5417,6918,8322,9712,13355,14246,23035,55491,1000,255,5,1.09
2025-06-11 14:25:38,Es,2477,3731,5403,6898,8302,9689,13323,14214,22981,55359,1000,255,5,1.10
2025-06-11 14:25:40,Es,2472,3723,5391,6883,8292,9679,13308,14196,22952,55296,1000,255,5,0.98
2025-06-11 14:25:43,Es,2471,3722,5389,6882,8292,9678,13309,14198,22955,55301,1000,255,5,0.98
2025-06-11 14:25:45,Es,2470,3719,5386,6876,8279,9662,13288,14175,22917,55213,1000,255,5,0.99
2025-06-11 14:25:48,Es,2468,3717,5383,6873,8282,9667,13295,14182,22935,55240,1000,255,5,1.06
2025-06-11 14:25:50,Es,2468,3717,5382,6872,8277,9660,13284,14172,22914,55199,1000,255,5,1.09
2025-06-11 14:25:53,Es,2466,3714,5378,6867,8268,9649,13269,14156,22893,55140,1000,255,5,1.10
2025-06-11 14:25:55,Es,2462,3708,5369,6854,8254,9633,13248,14133,22854,55051,1000,255,5,1.07
2025-06-11 14:25:58,Es,2460,3704,5363,6848,8248,9626,13238,14122,22833,55006,1000,255,5,0.97
2025-06-11 14:26:00,Es,2462,3708,5369,6855,8245,9623,13233,14116,22820,54982,1000,255,5,1.10
2025-06-11 14:26:03,Es,2461,3705,5364,6849,8249,9627,13240,14123,22830,55010,1000,255,5,1.07
2025-06-11 14:26:05,Es,2455,3697,5352,6833,8239,9616,13225,14107,22810,54950,1000,255,5,1.10
2025-06-11 14:26:08,Es,2455,3697,5351,6833,8233,9610,13218,14101,22812,54924,1000,255,5,1.09
